Date & time,Temperature,Relative Humidity,Sea Level Pressure,Rain,Rain Intensity
16-03-04 11:05,28.0,68,1014.6,0.00,0.0
16-03-04 11:10,28.0,68,1014.6,0.00,0.0
16-03-04 11:15,27.8,69,1014.3,0.00,0.0
16-03-04 11:20,27.9,72,1014.3,0.00,0.0
16-03-04 11:25,28.1,68,1014.3,0.00,0.0
16-03-04 11:30,28.3,69,1014.2,0.00,0.0
16-03-04 11:35,28.3,68,1014.2,0.00,0.0
16-03-04 11:40,28.2,68,1014.2,0.00,0.0
16-03-04 11:45,28.4,68,1014.0,0.00,0.0
16-03-04 11:50,28.4,67,1014.0,0.00,0.0
16-03-04 11:55,28.8,66,1014.0,0.00,0.0
16-03-04 12:00,29.4,63,1013.7,0.00,0.0
16-03-04 12:05,29.7,63,1013.7,0.00,0.0
16-03-04 12:10,29.5,59,1013.7,0.00,0.0
16-03-04 12:15,29.6,58,1013.5,0.00,0.0
16-03-04 12:20,29.8,61,1013.5,0.00,0.0
16-03-04 12:25,28.8,68,1013.5,0.00,0.0
16-03-04 12:30,27.7,72,1013.4,0.00,0.0
16-03-04 12:35,26.9,75,1013.4,0.00,0.0
16-03-04 12:40,26.4,77,1013.4,0.00,0.0
16-03-04 12:45,26.4,78,1013.3,0.00,0.0
16-03-04 12:50,26.6,78,1013.3,0.00,0.0
16-03-04 12:55,26.8,76,1013.3,0.00,0.0
16-03-04 13:00,27.2,74,1013.1,0.00,0.0
16-03-04 13:05,27.4,72,1013.1,0.00,0.0
16-03-04 13:10,27.9,71,1013.1,0.00,0.0
16-03-04 13:15,27.8,70,1012.8,0.00,0.0
16-03-04 13:20,27.7,71,1012.8,0.00,0.0
16-03-04 13:25,28.1,69,1012.8,0.00,0.0
16-03-04 13:30,28.3,68,1012.5,0.00,0.0
16-03-04 13:35,28.6,68,1012.5,0.00,0.0
16-03-04 13:40,28.3,66,1012.5,0.00,0.0
16-03-04 13:45,28.3,67,1012.3,0.00,0.0
16-03-04 13:50,28.4,67,1012.3,0.00,0.0
16-03-04 13:55,29.2,63,1012.3,0.00,0.0
16-03-04 14:00,29.1,64,1012.2,0.00,0.0
16-03-04 14:05,29.3,63,1012.2,0.00,0.0
16-03-04 14:10,28.7,69,1012.2,0.00,0.0
16-03-04 14:15,28.1,69,1012.2,0.00,0.0
16-03-04 14:20,27.7,72,1012.2,0.00,0.0
16-03-04 14:25,27.7,72,1012.2,0.00,0.0
16-03-04 14:30,27.6,72,1012.0,0.00,0.0
16-03-04 14:35,27.6,72,1012.0,0.00,0.0
16-03-04 14:40,27.4,72,1012.0,0.00,0.0
16-03-04 14:45,27.2,77,1012.1,0.76,15.7
16-03-04 14:50,26.6,77,1012.1,0.51,8.1
16-03-04 14:55,26.4,78,1012.1,0.00,1.8
16-03-04 15:00,26.3,80,1012.2,0.25,1.8
16-03-04 15:05,26.3,81,1012.2,0.00,1.5
16-03-04 15:10,26.3,80,1012.2,0.00,1.0
16-03-04 15:15,26.3,80,1012.1,0.00,0.0
16-03-04 15:20,26.2,80,1012.1,0.25,0.0
16-03-04 15:25,25.9,82,1012.1,0.25,3.0
16-03-04 15:30,25.6,79,1012.2,0.25,3.0
16-03-04 15:35,25.6,80,1012.2,0.00,2.0
16-03-04 15:40,25.5,80,1012.2,0.00,1.3
16-03-04 15:45,25.5,80,1012.2,0.00,0.0
16-03-04 15:50,25.5,79,1012.2,0.00,0.0
16-03-04 15:55,25.6,80,1012.2,0.25,0.0
16-03-04 16:00,25.6,81,1012.3,0.00,0.0
16-03-04 16:05,25.6,80,1012.3,0.00,0.0
16-03-04 16:10,25.6,81,1012.3,0.00,0.0
16-03-04 16:15,25.6,81,1012.3,0.00,0.0
16-03-04 16:20,25.6,80,1012.3,0.00,0.0
16-03-04 16:25,25.5,79,1012.3,0.00,0.0
16-03-04 16:30,25.6,78,1012.5,0.00,0.0
16-03-04 16:35,25.5,79,1012.5,0.00,0.0
16-03-04 16:40,25.5,79,1012.5,0.00,0.0
16-03-04 16:45,25.5,80,1012.6,0.00,0.0
16-03-04 16:50,25.4,79,1012.6,0.00,0.0
16-03-04 16:55,25.4,80,1012.6,0.00,0.0
16-03-04 17:00,25.4,79,1012.7,0.00,0.0
16-03-04 17:05,25.4,79,1012.7,0.00,0.0
16-03-04 17:10,25.3,80,1012.7,0.00,0.0
16-03-04 17:15,25.3,80,1012.8,0.00,0.0
16-03-04 17:20,25.3,78,1012.8,0.25,0.0
16-03-04 17:25,25.3,78,1012.8,0.00,0.0
16-03-04 17:30,25.3,78,1013.1,0.00,0.0
16-03-04 17:35,25.3,78,1013.1,0.00,0.0
16-03-04 17:40,25.3,77,1013.1,0.00,0.0
16-03-04 17:45,25.3,76,1013.1,0.00,0.0
16-03-04 17:50,25.2,77,1013.1,0.00,0.0
16-03-04 17:55,25.2,77,1013.1,0.00,0.0
16-03-04 18:00,25.2,78,1013.2,0.00,0.0
16-03-04 18:05,25.2,78,1013.2,0.00,0.0
16-03-04 18:10,25.2,78,1013.2,0.00,0.0
16-03-04 18:15,25.1,78,1013.2,0.00,0.0
16-03-04 18:20,25.1,78,1013.2,0.00,0.0
16-03-04 18:25,25.1,78,1013.2,0.00,0.0
16-03-04 18:30,25.1,78,1013.3,0.00,0.0
16-03-04 18:35,25.1,78,1013.3,0.00,0.0
16-03-04 18:40,25.1,78,1013.3,0.00,0.0
16-03-04 18:45,25.1,78,1013.4,0.00,0.0
16-03-04 18:50,25.1,78,1013.4,0.00,0.0
16-03-04 18:55,25.1,78,1013.4,0.00,0.0
16-03-04 19:00,25.2,78,1013.7,0.00,0.0
16-03-04 19:05,25.2,78,1013.7,0.00,0.0
16-03-04 19:10,25.2,78,1013.7,0.00,0.0
16-03-04 19:15,25.2,78,1013.8,0.00,0.0
16-03-04 19:20,25.2,77,1013.8,0.00,0.0
16-03-04 19:25,25.2,77,1013.8,0.00,0.0
16-03-04 19:30,25.2,77,1014.1,0.00,0.0
16-03-04 19:35,25.2,77,1014.1,0.00,0.0
16-03-04 19:40,25.2,77,1014.1,0.00,0.0
16-03-04 19:45,25.2,77,1014.3,0.00,0.0
16-03-04 19:50,25.2,78,1014.3,0.00,0.0
16-03-04 19:55,25.2,77,1014.3,0.00,0.0
16-03-04 20:00,25.2,78,1014.7,0.00,0.0
16-03-04 20:05,25.2,77,1014.7,0.00,0.0
16-03-04 20:10,25.2,77,1014.7,0.00,0.0
16-03-04 20:15,25.2,77,1014.7,0.00,0.0
16-03-04 20:20,25.2,77,1014.7,0.00,0.0
16-03-04 20:25,25.1,77,1014.7,0.00,0.0
16-03-04 20:30,25.1,78,1014.8,0.00,0.0
16-03-04 20:35,25.1,77,1014.8,0.00,0.0
16-03-04 20:40,25.1,76,1014.8,0.00,0.0
16-03-04 20:45,25.1,76,1014.9,0.00,0.0
16-03-04 20:50,25.1,76,1014.9,0.00,0.0
16-03-04 20:55,25.1,76,1014.9,0.00,0.0
16-03-04 21:00,25.1,76,1014.9,0.00,0.0
16-03-04 21:05,25.1,76,1014.9,0.00,0.0
16-03-04 21:10,25.1,76,1014.9,0.00,0.0
16-03-04 21:15,25.1,75,1015.1,0.00,0.0
16-03-04 21:20,25.1,76,1015.1,0.00,0.0
16-03-04 21:25,25.0,75,1015.1,0.00,0.0
16-03-04 21:30,25.0,75,1015.2,0.00,0.0
16-03-04 21:35,25.0,75,1015.2,0.00,0.0
16-03-04 21:40,25.0,75,1015.2,0.00,0.0
16-03-04 21:45,25.0,75,1015.2,0.00,0.0
16-03-04 21:50,25.0,75,1015.2,0.00,0.0
16-03-04 21:55,25.0,75,1015.2,0.00,0.0
16-03-04 22:00,24.9,75,1015.3,0.00,0.0
16-03-04 22:05,24.9,76,1015.3,0.00,0.0
16-03-04 22:10,24.9,76,1015.3,0.00,0.0
16-03-04 22:15,24.8,76,1015.2,0.00,0.0
16-03-04 22:20,24.8,76,1015.2,0.00,0.0
16-03-04 22:25,24.8,76,1015.2,0.00,0.0
16-03-04 22:30,24.7,77,1015.3,0.00,0.0
16-03-04 22:35,24.7,77,1015.3,0.00,0.0
16-03-04 22:40,24.7,77,1015.3,0.00,0.0
16-03-04 22:45,24.6,77,1015.2,0.00,0.0
16-03-04 22:50,24.6,77,1015.2,0.00,0.0
16-03-04 22:55,24.5,78,1015.2,0.00,0.0
16-03-04 23:00,24.5,78,1015.0,0.00,0.0
16-03-04 23:05,24.4,78,1015.0,0.00,0.0
16-03-04 23:10,24.4,78,1015.0,0.00,0.0
16-03-04 23:15,24.3,79,1014.9,0.00,0.0
16-03-04 23:20,24.3,79,1014.9,0.00,0.0
16-03-04 23:25,24.2,79,1014.9,0.00,0.0
16-03-04 23:30,24.2,79,1014.8,0.00,0.0
16-03-04 23:35,24.2,80,1014.8,0.00,0.0
16-03-04 23:40,24.1,80,1014.8,0.00,0.0
16-03-04 23:45,24.1,80,1014.8,0.00,0.0
16-03-04 23:50,24.1,80,1014.8,0.00,0.0
16-03-04 23:55,24.1,80,1014.8,0.00,0.0
17-03-04 00:00,24.1,80,1014.8,0.00,0.0
17-03-04 0:05,24.1,80,1014.8,0.00,0.0
17-03-04 0:10,24.1,80,1014.8,0.00,0.0
17-03-04 0:15,24.1,80,1014.8,0.00,0.0
17-03-04 0:20,24.1,80,1014.8,0.00,0.0
17-03-04 0:25,24.1,80,1014.8,0.00,0.0
17-03-04 0:30,23.9,80,1014.8,0.00,0.0
17-03-04 0:35,23.9,80,1014.8,0.00,0.0
17-03-04 0:40,23.9,80,1014.8,0.00,0.0
17-03-04 0:45,23.9,80,1014.6,0.00,0.0
17-03-04 0:50,23.8,80,1014.6,0.00,0.0
17-03-04 0:55,23.8,81,1014.6,0.00,0.0
17-03-04 1:00,23.8,81,1014.3,0.00,0.0
17-03-04 1:05,23.7,81,1014.3,0.00,0.0
17-03-04 1:10,23.7,81,1014.3,0.00,0.0
17-03-04 1:15,23.7,81,1014.1,0.00,0.0
17-03-04 1:20,23.7,82,1014.1,0.00,0.0
17-03-04 1:25,23.7,82,1014.1,0.00,0.0
17-03-04 1:30,23.6,82,1013.9,0.00,0.0
17-03-04 1:35,23.6,82,1013.9,0.00,0.0
17-03-04 1:40,23.6,82,1013.9,0.00,0.0
17-03-04 1:45,23.6,82,1013.8,0.00,0.0
17-03-04 1:50,23.6,83,1013.8,0.00,0.0
17-03-04 1:55,23.4,83,1013.8,0.00,0.0
17-03-04 2:00,23.4,83,1013.7,0.00,0.0
17-03-04 2:05,23.3,84,1013.7,0.00,0.0
17-03-04 2:10,23.3,84,1013.7,0.00,0.0
17-03-04 2:15,23.3,83,1013.5,0.00,0.0
17-03-04 2:20,23.3,84,1013.5,0.00,0.0
17-03-04 2:25,23.3,84,1013.5,0.00,0.0
17-03-04 2:30,23.2,84,1013.4,0.00,0.0
17-03-04 2:35,23.2,84,1013.4,0.00,0.0
17-03-04 2:40,23.2,84,1013.4,0.00,0.0
17-03-04 2:45,23.1,84,1013.3,0.00,0.0
17-03-04 2:50,22.9,84,1013.3,0.00,0.0
17-03-04 2:55,22.9,84,1013.3,0.00,0.0
17-03-04 3:00,22.9,84,1013.4,0.00,0.0
17-03-04 3:05,22.8,84,1013.4,0.00,0.0
17-03-04 3:10,22.8,84,1013.4,0.00,0.0
17-03-04 3:15,22.7,84,1013.4,0.00,0.0
17-03-04 3:20,22.7,84,1013.4,0.00,0.0
17-03-04 3:25,22.6,84,1013.4,0.00,0.0
17-03-04 3:30,22.6,85,1013.4,0.00,0.0
17-03-04 3:35,22.5,85,1013.4,0.00,0.0
17-03-04 3:40,22.5,85,1013.4,0.00,0.0
17-03-04 3:45,22.5,85,1013.5,0.00,0.0
17-03-04 3:50,22.4,85,1013.5,0.00,0.0
17-03-04 3:55,22.4,85,1013.5,0.00,0.0
17-03-04 4:00,22.4,85,1013.8,0.00,0.0
17-03-04 4:05,22.3,86,1013.8,0.00,0.0
17-03-04 4:10,22.3,86,1013.8,0.00,0.0
17-03-04 4:15,22.2,86,1013.7,0.00,0.0
17-03-04 4:20,22.2,86,1013.7,0.00,0.0
17-03-04 4:25,22.1,87,1013.7,0.00,0.0
17-03-04 4:30,22.0,87,1013.7,0.00,0.0
17-03-04 4:35,22.0,87,1013.7,0.00,0.0
17-03-04 4:40,21.9,87,1013.7,0.00,0.0
17-03-04 4:45,21.9,87,1013.8,0.00,0.0
17-03-04 4:50,21.9,87,1013.8,0.00,0.0
17-03-04 4:55,21.9,87,1013.8,0.00,0.0
17-03-04 5:00,21.9,87,1014.0,0.00,0.0
17-03-04 5:05,21.8,87,1014.0,0.00,0.0
17-03-04 5:10,21.8,87,1014.0,0.00,0.0
17-03-04 5:15,21.8,87,1014.1,0.00,0.0
17-03-04 5:20,21.7,87,1014.1,0.00,0.0
17-03-04 5:25,21.8,87,1014.1,0.00,0.0
17-03-04 5:30,21.7,87,1014.1,0.00,0.0
17-03-04 5:35,21.7,87,1014.1,0.00,0.0
17-03-04 5:40,21.7,87,1014.1,0.00,0.0
17-03-04 5:45,21.7,87,1014.3,0.00,0.0
17-03-04 5:50,21.6,88,1014.3,0.00,0.0
17-03-04 5:55,21.6,88,1014.3,0.00,0.0
17-03-04 6:00,21.6,88,1014.4,0.00,0.0
17-03-04 6:05,21.6,88,1014.4,0.00,0.0
17-03-04 6:10,21.6,88,1014.4,0.00,0.0
17-03-04 6:15,21.7,88,1014.5,0.00,0.0
17-03-04 6:20,21.7,87,1014.5,0.00,0.0
17-03-04 6:25,21.8,87,1014.5,0.00,0.0
17-03-04 6:30,21.8,87,1014.7,0.00,0.0
17-03-04 6:35,21.9,87,1014.7,0.00,0.0
17-03-04 6:40,22.0,86,1014.7,0.00,0.0
17-03-04 6:45,22.3,84,1014.8,0.00,0.0
17-03-04 6:50,22.4,84,1014.8,0.00,0.0
17-03-04 6:55,22.5,84,1014.8,0.00,0.0
17-03-04 7:00,22.5,83,1015.0,0.00,0.0
17-03-04 7:05,22.6,84,1015.0,0.00,0.0
17-03-04 7:10,22.8,83,1015.0,0.00,0.0
17-03-04 7:15,22.9,83,1015.1,0.00,0.0
17-03-04 7:20,22.9,82,1015.1,0.00,0.0
17-03-04 7:25,23.2,80,1015.1,0.00,0.0
17-03-04 7:30,23.2,81,1015.2,0.00,0.0
17-03-04 7:35,23.3,80,1015.2,0.00,0.0
17-03-04 7:40,23.3,80,1015.2,0.00,0.0
17-03-04 7:45,23.6,79,1015.3,0.00,0.0
17-03-04 7:50,23.8,77,1015.3,0.00,0.0
17-03-04 7:55,24.1,76,1015.3,0.00,0.0
17-03-04 8:00,24.1,76,1015.3,0.00,0.0
17-03-04 8:05,24.2,74,1015.3,0.00,0.0
17-03-04 8:10,24.5,72,1015.3,0.00,0.0
17-03-04 8:15,24.7,71,1015.4,0.00,0.0
17-03-04 8:20,24.6,70,1015.4,0.00,0.0
17-03-04 8:25,24.8,70,1015.4,0.00,0.0
17-03-04 8:30,25.1,69,1015.6,0.00,0.0
17-03-04 8:35,25.0,69,1015.6,0.00,0.0
17-03-04 8:40,25.1,68,1015.6,0.00,0.0
17-03-04 8:45,25.5,67,1015.7,0.00,0.0
17-03-04 8:50,25.3,67,1015.7,0.00,0.0
17-03-04 8:55,25.3,67,1015.7,0.00,0.0
17-03-04 9:00,25.3,67,1015.7,0.00,0.0
17-03-04 9:05,25.5,67,1015.7,0.00,0.0
17-03-04 9:10,25.6,66,1015.7,0.00,0.0
17-03-04 9:15,25.6,66,1015.7,0.00,0.0
17-03-04 9:20,26.0,64,1015.7,0.00,0.0
17-03-04 9:25,25.8,65,1015.7,0.00,0.0
17-03-04 9:30,25.7,66,1015.6,0.00,0.0
17-03-04 9:35,26.0,63,1015.6,0.00,0.0
17-03-04 9:40,26.3,61,1015.6,0.00,0.0
17-03-04 9:45,26.7,60,1015.5,0.00,0.0
